,ID,name,deadline,data_size_GB,type,get_paid_per_hour
60764,T60764,Kellan,2022-06-25 06:35:43,61,computation,7
60765,T60765,Dainton,2022-03-19 07:28:10,23,regression,10
60766,T60766,Jordan,2022-12-20 21:18:40,97,reinforcement_learning,8
60767,T60767,Rafael,2022-10-17 11:37:16,73,computation,10
60768,T60768,Rafael,2022-02-21 03:06:55,50,CNN,5
60769,T60769,Valeria,2022-11-02 08:10:55,92,decision_tree,6
60770,T60770,Penelope,2022-08-11 22:28:11,74,clustering,9
60771,T60771,Tess,2022-03-28 03:04:04,59,computation,10
60772,T60772,Rosie,2022-04-11 05:49:55,26,classfication,10
60773,T60773,Nicole,2022-05-29 22:36:05,6,reinforcement_learning,8
60774,T60774,Kelvin,2022-03-13 04:54:32,77,regression,10
60775,T60775,Eric,2022-04-15 12:01:48,90,regression,7
60776,T60776,Honey,2022-06-01 15:19:50,59,recognition,8
60777,T60777,Stuart,2022-10-22 00:01:25,63,decision_tree,8
60778,T60778,Myra,2022-09-04 11:25:54,38,regression,10
60779,T60779,Ryan,2022-09-13 03:13:40,50,CNN,5
60780,T60780,Eleanor,2022-05-28 03:39:11,86,recognition,10
60781,T60781,Edwin,2022-09-07 11:41:32,24,recognition,7
60782,T60782,Jacob,2022-09-01 05:11:10,21,recognition,5
60783,T60783,Nicholas,2022-02-12 00:56:08,65,reinforcement_learning,6
60784,T60784,Tess,2022-08-26 08:42:48,81,clustering,6
60785,T60785,Arthur,2022-05-22 05:59:29,49,reinforcement_learning,7
60786,T60786,Carlos,2022-04-03 18:57:28,74,computation,5
60787,T60787,Eleanor,2022-10-16 05:57:20,90,SVM,5
60788,T60788,Adele,2022-04-20 06:41:10,94,computation,10
60789,T60789,Lenny,2022-12-25 14:11:39,33,clustering,5
60790,T60790,Sofia,2022-05-09 20:31:02,14,recognition,5
60791,T60791,Julia,2022-11-17 01:01:20,93,regression,7
60792,T60792,Stella,2022-07-14 04:44:01,70,computation,9
60793,T60793,Jordan,2022-07-07 19:18:50,73,classfication,10
60794,T60794,Arthur,2022-08-10 15:32:30,20,classfication,6
60795,T60795,Agata,2022-04-09 16:57:26,95,CNN,10
60796,T60796,Myra,2022-02-25 16:05:33,78,CNN,10
60797,T60797,Sam,2022-01-10 13:03:53,81,decision_tree,5
60798,T60798,Daryl,2022-12-08 17:05:33,34,regression,6
60799,T60799,Agata,2022-04-08 21:48:01,55,reinforcement_learning,6
60800,T60800,Sofia,2022-02-13 15:37:54,72,NLP,10
60801,T60801,Fenton,2022-06-20 13:04:34,55,CNN,10
60802,T60802,Rafael,2022-09-27 14:01:04,69,recognition,8
60803,T60803,Caroline,2022-11-13 14:13:32,54,clustering,6
60804,T60804,Carl,2022-07-10 00:02:06,12,regression,6
60805,T60805,Connie,2022-07-16 17:06:08,10,reinforcement_learning,8
60806,T60806,Tyler,2022-04-26 17:13:38,35,decision_tree,10
60807,T60807,Eleanor,2022-08-06 05:54:38,92,NLP,10
60808,T60808,Sydney,2022-12-26 04:22:50,43,computation,10
60809,T60809,Julian,2022-08-09 05:44:34,51,NLP,9
60810,T60810,Marcus,2022-03-22 18:54:01,85,decision_tree,9
60811,T60811,Abraham,2022-08-06 21:44:27,34,reinforcement_learning,8
60812,T60812,Jared,2022-12-16 04:20:58,7,reinforcement_learning,6
60813,T60813,Vivian,2022-08-02 17:42:52,1,SVM,10
60814,T60814,Sienna,2022-09-12 04:44:29,79,NLP,5
60815,T60815,Sophia,2022-04-06 06:05:42,96,CNN,6
60816,T60816,Eleanor,2022-07-19 09:44:33,62,SVM,5
60817,T60817,Maddie,2022-03-03 04:13:12,52,reinforcement_learning,10
60818,T60818,Emma,2022-07-09 22:22:17,92,NLP,9
60819,T60819,Sam,2022-05-07 06:58:10,73,CNN,7
60820,T60820,Alen,2022-08-22 13:02:28,41,reinforcement_learning,10
60821,T60821,Maddie,2022-07-20 06:07:16,65,SVM,5
60822,T60822,Lucy,2022-03-08 10:50:19,46,clustering,6
60823,T60823,Elise,2022-11-17 15:01:47,99,reinforcement_learning,7
60824,T60824,Elise,2022-08-02 17:10:26,86,regression,8
60825,T60825,Jacob,2022-02-19 06:18:06,81,NLP,5
60826,T60826,Briony,2022-04-26 15:51:49,45,regression,5
60827,T60827,Lydia,2022-02-19 18:25:07,14,recognition,6
60828,T60828,Deanna,2022-09-23 13:13:17,85,NLP,7
60829,T60829,Madaline,2022-12-21 04:43:50,96,SVM,10
60830,T60830,Darcy,2022-07-07 15:10:16,14,classfication,8
60831,T60831,Daryl,2022-09-21 15:19:19,23,reinforcement_learning,10
60832,T60832,Eddy,2022-05-02 21:11:04,98,SVM,7
60833,T60833,Lydia,2022-05-27 13:10:15,40,recognition,8
60834,T60834,Rosie,2022-05-23 08:06:59,3,NLP,6
60835,T60835,Oliver,2022-05-09 19:32:33,33,recognition,6
60836,T60836,Kellan,2022-08-07 21:42:34,31,recognition,6
60837,T60837,Kellan,2022-12-27 18:39:41,53,CNN,7
60838,T60838,Stella,2022-08-02 11:58:36,3,SVM,9
60839,T60839,Adele,2022-09-13 12:03:18,68,computation,10
60840,T60840,Stuart,2022-03-30 21:39:05,16,NLP,7
60841,T60841,Myra,2022-08-31 07:10:35,92,computation,6
60842,T60842,Daryl,2022-12-07 14:44:44,5,regression,6
60843,T60843,Sienna,2022-07-03 04:55:45,30,clustering,10
60844,T60844,Amber,2022-09-23 20:12:44,48,NLP,8
60845,T60845,Byron,2022-03-04 09:00:57,22,CNN,7
60846,T60846,Alen,2022-05-21 12:38:37,86,SVM,8
60847,T60847,Lydia,2022-05-31 05:17:57,68,CNN,9
60848,T60848,Sam,2022-12-06 06:32:35,77,recognition,6
60849,T60849,Amber,2022-04-05 21:16:10,9,NLP,5
60850,T60850,Oliver,2022-10-29 14:10:32,48,SVM,9
60851,T60851,Sophia,2022-07-23 08:59:10,70,CNN,6
60852,T60852,Darcy,2022-09-17 04:37:42,88,computation,10
60853,T60853,Chloe,2022-11-18 08:35:50,49,computation,7
60854,T60854,Alfred,2022-07-27 01:56:37,80,computation,10
60855,T60855,Adele,2022-11-26 14:50:30,64,clustering,7
60856,T60856,Kellan,2022-03-25 03:04:43,85,CNN,8
60857,T60857,Aida,2022-03-14 20:13:04,89,CNN,9
60858,T60858,Camila,2022-01-29 05:55:28,22,NLP,5
60859,T60859,Aiden,2022-04-06 02:50:56,19,SVM,7
60860,T60860,Maddie,2022-08-06 02:34:10,43,SVM,8
60861,T60861,Amelia,2022-05-07 08:18:44,15,reinforcement_learning,10
60862,T60862,Sydney,2022-07-23 01:57:02,97,classfication,9
60863,T60863,Emily,2022-10-28 21:42:32,89,SVM,6
60864,T60864,Amber,2022-03-16 07:31:18,35,NLP,6
60865,T60865,Oliver,2022-01-15 12:08:54,71,CNN,6
60866,T60866,Carlos,2022-06-02 18:26:07,2,NLP,8
60867,T60867,Sabrina,2022-10-31 13:36:14,47,NLP,9
60868,T60868,Stuart,2022-09-02 02:13:46,10,regression,9
60869,T60869,Jacob,2022-01-13 10:54:55,60,NLP,9
60870,T60870,Samantha,2022-11-08 14:03:28,10,SVM,10
60871,T60871,Vivian,2022-06-19 23:43:04,24,decision_tree,9
60872,T60872,Blake,2022-09-26 19:23:27,20,reinforcement_learning,9
60873,T60873,Camila,2022-07-19 17:13:21,97,CNN,8
60874,T60874,James,2022-08-15 23:13:44,47,CNN,8
60875,T60875,Robert,2022-06-07 10:30:29,70,clustering,10
60876,T60876,Kellan,2022-04-06 02:07:43,70,clustering,8
60877,T60877,Rafael,2022-07-16 20:06:20,39,regression,5
60878,T60878,Stuart,2022-10-28 23:45:25,41,regression,8
60879,T60879,James,2022-02-01 13:48:33,59,SVM,9
60880,T60880,Rosie,2022-04-25 22:01:31,39,classfication,10
60881,T60881,David,2022-05-21 10:06:37,71,decision_tree,5
60882,T60882,Jared,2022-02-10 17:40:12,2,SVM,8
60883,T60883,Caroline,2022-07-21 10:29:08,85,regression,5
60884,T60884,Rosie,2022-05-08 17:45:39,87,recognition,10
60885,T60885,Myra,2022-01-30 05:04:33,56,NLP,6
60886,T60886,Carl,2022-05-03 03:36:20,19,decision_tree,6
60887,T60887,Madaline,2022-04-30 22:07:08,42,regression,8
60888,T60888,Maya,2022-06-04 19:02:25,37,NLP,9
60889,T60889,Natalie,2022-06-13 23:03:25,3,NLP,7
60890,T60890,Anna,2022-05-24 02:59:57,80,NLP,7
60891,T60891,Abigail,2022-03-07 02:54:06,77,clustering,5
60892,T60892,Anna,2022-12-27 16:31:41,13,NLP,5
60893,T60893,Paul,2022-04-07 09:46:21,96,SVM,9
60894,T60894,Valeria,2022-04-20 08:07:12,34,clustering,8
60895,T60895,Charlie,2022-09-25 18:50:26,99,CNN,7
60896,T60896,Violet,2022-11-05 04:42:56,80,CNN,10
60897,T60897,Maddie,2022-11-12 03:42:47,93,SVM,9
60898,T60898,Alissa,2022-12-26 22:08:46,99,SVM,9
60899,T60899,Alan,2022-09-30 01:55:56,86,NLP,8
60900,T60900,Julian,2022-12-29 18:38:13,9,CNN,8
60901,T60901,Richard,2022-08-03 23:23:37,60,SVM,5
60902,T60902,Nicholas,2022-01-19 17:52:59,23,NLP,9
60903,T60903,Caroline,2022-09-25 19:14:38,33,recognition,9
60904,T60904,Alford,2022-04-11 19:07:34,77,computation,10
60905,T60905,Eleanor,2022-01-05 02:46:40,59,classfication,8
60906,T60906,Sabrina,2022-10-30 07:48:51,28,NLP,10
60907,T60907,Richard,2022-03-16 06:09:49,50,computation,6
60908,T60908,Emily,2022-01-05 00:39:04,50,computation,5
60909,T60909,Julia,2022-01-08 10:10:06,77,recognition,9
60910,T60910,Maddie,2022-12-22 18:40:06,97,CNN,10
60911,T60911,Nicole,2022-02-23 04:31:27,82,decision_tree,8
60912,T60912,Henry,2022-04-23 07:02:28,45,CNN,8
60913,T60913,Arthur,2022-04-25 06:55:35,51,reinforcement_learning,6
60914,T60914,Valeria,2022-01-19 09:21:19,74,recognition,5
60915,T60915,Penelope,2022-10-23 22:52:31,21,reinforcement_learning,6
60916,T60916,Alexia,2022-05-26 17:21:11,100,reinforcement_learning,6
60917,T60917,Arianna,2022-08-23 09:24:13,16,computation,5
60918,T60918,Charlie,2022-05-12 18:35:14,72,SVM,5
60919,T60919,Jenna,2022-09-21 21:22:30,3,NLP,6
60920,T60920,Amber,2022-01-04 03:49:05,12,decision_tree,9
60921,T60921,Maya,2022-05-17 08:51:06,15,regression,9
60922,T60922,Nicole,2022-01-26 02:19:25,20,recognition,10
60923,T60923,Adele,2022-03-25 08:38:41,84,CNN,9
60924,T60924,Sabrina,2022-03-01 06:50:05,4,NLP,7
60925,T60925,Amelia,2022-06-21 00:06:34,78,recognition,6
60926,T60926,Wilson,2022-08-24 22:23:58,18,recognition,5
60927,T60927,Alen,2022-06-09 23:02:55,99,reinforcement_learning,6
60928,T60928,Penelope,2022-10-01 16:41:22,69,reinforcement_learning,8
60929,T60929,Aston,2022-06-30 07:40:08,94,computation,6
60930,T60930,Jacob,2022-02-12 12:04:20,17,regression,6
60931,T60931,Rafael,2022-12-02 11:32:00,46,reinforcement_learning,5
60932,T60932,Lucas,2022-05-31 19:48:41,96,decision_tree,10
60933,T60933,Abraham,2022-05-28 22:31:51,54,computation,7
60934,T60934,Audrey,2022-01-25 10:59:26,24,decision_tree,7
60935,T60935,Hailey,2022-09-20 07:33:50,54,clustering,5
60936,T60936,Nicole,2022-08-17 10:34:05,4,regression,5
60937,T60937,Oliver,2022-12-29 09:45:07,45,clustering,5
60938,T60938,Madaline,2022-03-01 18:35:27,18,NLP,7
60939,T60939,Eleanor,2022-01-25 02:37:07,76,classfication,8
60940,T60940,Samantha,2022-01-29 20:56:49,37,regression,9
60941,T60941,Byron,2022-11-21 17:57:23,46,recognition,8
60942,T60942,Kelvin,2022-01-12 16:13:22,14,decision_tree,8
60943,T60943,Daryl,2022-08-15 01:45:27,83,decision_tree,8
60944,T60944,Samantha,2022-10-27 05:22:18,83,clustering,9
60945,T60945,Amber,2022-06-25 05:08:22,89,CNN,5
60946,T60946,Maddie,2022-05-14 22:50:03,98,decision_tree,6
60947,T60947,Kelsey,2022-07-08 19:05:17,86,classfication,8
60948,T60948,Violet,2022-04-10 09:14:16,55,decision_tree,5
60949,T60949,Agata,2022-11-30 13:45:49,6,classfication,9
60950,T60950,Chester,2022-12-21 15:53:10,22,reinforcement_learning,10
60951,T60951,Julia,2022-06-23 09:20:00,22,clustering,8
60952,T60952,Dexter,2022-01-26 23:31:31,65,computation,5
60953,T60953,Aida,2022-07-19 19:23:14,96,regression,5
60954,T60954,Stella,2022-09-10 18:44:02,85,SVM,5
60955,T60955,Carlos,2022-12-21 06:12:33,83,reinforcement_learning,9
60956,T60956,Jared,2022-02-07 16:20:33,52,classfication,7
60957,T60957,Hailey,2022-07-19 13:58:05,39,SVM,7
60958,T60958,Edwin,2022-09-05 13:10:00,19,clustering,5
60959,T60959,Thomas,2022-05-01 11:36:22,9,regression,7
60960,T60960,Violet,2022-08-22 10:46:01,65,NLP,5
60961,T60961,Sophia,2022-12-23 20:09:52,14,reinforcement_learning,6
60962,T60962,Dainton,2022-02-28 10:28:19,51,SVM,10
60963,T60963,David,2022-07-15 14:03:03,84,clustering,5
60964,T60964,Kelsey,2022-01-23 06:40:38,58,recognition,9
60965,T60965,Stuart,2022-01-12 15:18:37,34,SVM,7
60966,T60966,Dainton,2022-04-24 17:27:11,84,computation,9
60967,T60967,Stella,2022-12-08 16:08:39,41,computation,8
60968,T60968,Tyler,2022-07-24 19:24:12,4,clustering,7
60969,T60969,Alina,2022-10-21 06:32:58,15,classfication,9
60970,T60970,Derek,2022-09-05 10:00:44,76,decision_tree,9
60971,T60971,Alford,2022-08-09 12:51:49,55,decision_tree,10
60972,T60972,Henry,2022-10-06 20:44:41,94,NLP,10
60973,T60973,Alexander,2022-05-23 18:24:59,61,NLP,8
60974,T60974,Stuart,2022-06-13 14:06:34,1,decision_tree,6
60975,T60975,Aston,2022-03-26 23:31:24,89,computation,8
60976,T60976,Rosie,2022-03-18 20:12:53,80,NLP,10
60977,T60977,Kristian,2022-03-06 16:39:11,26,reinforcement_learning,7
60978,T60978,Arthur,2022-03-02 04:01:48,29,SVM,9
60979,T60979,Walter,2022-09-07 10:14:22,35,CNN,9
60980,T60980,Richard,2022-08-05 00:28:42,55,computation,7
60981,T60981,Blake,2022-11-14 19:12:39,26,classfication,6
60982,T60982,Alexander,2022-08-13 09:31:39,54,SVM,5
60983,T60983,David,2022-12-14 06:41:16,71,recognition,6
60984,T60984,Sienna,2022-09-05 00:57:46,8,recognition,5
60985,T60985,Elise,2022-02-10 04:44:09,40,reinforcement_learning,5
60986,T60986,Sophia,2022-11-16 03:52:52,62,clustering,7
60987,T60987,Lucy,2022-08-20 00:34:41,30,CNN,9
60988,T60988,Rafael,2022-05-12 00:10:17,56,reinforcement_learning,10
60989,T60989,Evelyn,2022-10-26 14:57:56,93,computation,8
60990,T60990,Rosie,2022-04-25 02:32:36,39,decision_tree,5
60991,T60991,Marcus,2022-07-12 14:24:13,94,decision_tree,10
60992,T60992,David,2022-04-26 04:50:44,41,regression,9
60993,T60993,Charlie,2022-01-04 23:58:28,97,recognition,10
60994,T60994,Wilson,2022-09-11 07:04:53,66,regression,6
60995,T60995,Patrick,2022-08-17 07:53:53,76,decision_tree,10
60996,T60996,Julian,2022-04-16 18:51:12,97,reinforcement_learning,6
60997,T60997,Kelsey,2022-12-25 15:42:15,56,CNN,9
60998,T60998,Carlos,2022-11-18 09:56:09,61,SVM,6
60999,T60999,Leonardo,2022-02-14 12:16:17,85,clustering,10
61000,T61000,Maddie,2022-03-17 17:34:12,48,reinforcement_learning,6
61001,T61001,Alford,2022-07-04 22:36:10,15,SVM,6
61002,T61002,Julian,2022-06-19 14:25:36,59,classfication,5
61003,T61003,Nicole,2022-10-30 18:53:10,80,computation,6
61004,T61004,Nicholas,2022-07-20 10:34:36,7,classfication,9
61005,T61005,Aida,2022-12-17 06:08:52,68,NLP,5
61006,T61006,Sarah,2022-11-17 17:41:43,45,SVM,7
61007,T61007,Kellan,2022-12-21 00:17:40,90,clustering,10
61008,T61008,Tess,2022-06-26 05:18:18,15,recognition,8
61009,T61009,Amanda,2022-12-10 04:02:59,74,NLP,7
61010,T61010,Carlos,2022-05-23 14:47:43,41,NLP,9
61011,T61011,Samantha,2022-04-20 08:54:27,90,reinforcement_learning,5
61012,T61012,Walter,2022-06-22 21:20:17,14,decision_tree,8
61013,T61013,Carlos,2022-12-03 00:20:58,63,decision_tree,8
61014,T61014,Elian,2022-10-05 09:17:51,39,NLP,9
61015,T61015,Amelia,2022-03-30 02:08:52,67,clustering,10
61016,T61016,Rosie,2022-01-06 11:55:48,39,computation,7
61017,T61017,Kristian,2022-11-23 00:50:16,85,computation,5
61018,T61018,Kelvin,2022-08-04 10:04:03,96,regression,10
61019,T61019,Michelle,2022-01-30 13:40:06,91,CNN,5
61020,T61020,Nicole,2022-07-20 14:26:12,46,classfication,5
61021,T61021,Eric,2022-07-16 17:42:23,73,classfication,5
61022,T61022,Sofia,2022-10-07 17:27:17,96,decision_tree,10
61023,T61023,Dexter,2022-04-04 23:10:53,27,recognition,8
61024,T61024,Jordan,2022-06-07 16:44:53,93,reinforcement_learning,8
61025,T61025,Stella,2022-08-09 11:48:17,74,NLP,7
61026,T61026,Lucia,2022-03-30 20:53:53,74,regression,7
61027,T61027,Kellan,2022-03-02 13:27:05,7,CNN,10
61028,T61028,Penelope,2022-09-22 15:02:30,94,regression,7
61029,T61029,Jacob,2022-01-16 01:49:00,24,recognition,5
61030,T61030,Violet,2022-07-06 23:24:42,43,decision_tree,8
61031,T61031,Rafael,2022-07-22 18:38:39,62,recognition,5
61032,T61032,Paul,2022-03-24 08:44:32,90,classfication,8
61033,T61033,Agata,2022-01-27 14:32:36,94,classfication,8
61034,T61034,Michelle,2022-09-10 13:37:56,12,reinforcement_learning,6
61035,T61035,Julian,2022-09-19 18:29:42,41,classfication,8
61036,T61036,Walter,2022-12-06 14:56:59,44,decision_tree,6
61037,T61037,Hailey,2022-06-10 15:17:39,87,computation,5
61038,T61038,Robert,2022-10-17 15:12:39,98,clustering,10
61039,T61039,Sienna,2022-03-19 17:52:11,70,NLP,7
61040,T61040,Lucas,2022-07-08 19:32:11,84,computation,7
61041,T61041,Michelle,2022-09-24 04:16:34,15,regression,5
61042,T61042,Aiden,2022-11-17 18:09:07,49,reinforcement_learning,8
61043,T61043,Lucy,2022-08-04 01:01:50,70,computation,9
61044,T61044,Byron,2022-03-12 17:05:11,82,decision_tree,8
61045,T61045,Carlos,2022-12-03 08:39:17,11,NLP,10
61046,T61046,Savana,2022-04-26 08:19:02,90,reinforcement_learning,10
61047,T61047,Briony,2022-09-14 23:06:32,37,recognition,7
61048,T61048,Kevin,2022-10-31 07:09:51,66,recognition,7
61049,T61049,Nicholas,2022-05-16 07:23:44,26,computation,10
61050,T61050,Dexter,2022-01-19 06:51:45,6,reinforcement_learning,8
61051,T61051,Aiden,2022-07-23 17:19:53,42,SVM,5
61052,T61052,Blake,2022-07-24 20:31:13,59,decision_tree,8
61053,T61053,Kellan,2022-02-20 22:50:20,38,computation,10
61054,T61054,Lucy,2022-01-18 04:24:20,38,NLP,6
61055,T61055,Walter,2022-07-31 02:43:31,6,classfication,8
61056,T61056,David,2022-06-14 17:39:48,82,clustering,9
61057,T61057,Myra,2022-12-24 13:25:24,35,regression,7
61058,T61058,Arthur,2022-06-28 19:29:47,89,computation,5
61059,T61059,Abigail,2022-10-02 02:03:22,14,computation,7
61060,T61060,Tess,2022-03-06 20:32:33,72,NLP,7
61061,T61061,Nicole,2022-01-07 00:10:04,87,decision_tree,8
61062,T61062,Lucas,2022-02-16 03:20:03,74,regression,5
61063,T61063,Hailey,2022-07-17 00:29:11,32,decision_tree,9
61064,T61064,Mary,2022-07-20 15:51:15,12,SVM,8
61065,T61065,Arianna,2022-12-12 09:01:49,57,NLP,8
61066,T61066,Walter,2022-03-01 06:39:19,26,computation,10
61067,T61067,Eric,2022-01-07 09:07:32,65,regression,9
61068,T61068,Alan,2022-10-03 07:32:35,21,NLP,8
61069,T61069,Daryl,2022-10-06 19:55:59,85,classfication,8
61070,T61070,Abraham,2022-07-09 15:06:59,63,regression,8
61071,T61071,Alen,2022-10-19 01:21:39,50,reinforcement_learning,6
61072,T61072,Ellia,2022-09-13 07:11:36,36,recognition,10
61073,T61073,Edwin,2022-01-19 15:36:45,16,NLP,10
61074,T61074,Paul,2022-04-17 01:41:52,5,computation,5
61075,T61075,Adele,2022-11-13 10:12:01,88,CNN,10
61076,T61076,Daryl,2022-05-16 06:56:17,9,computation,6
61077,T61077,Lucas,2022-01-29 23:46:33,75,reinforcement_learning,8
61078,T61078,Byron,2022-04-23 15:52:23,17,CNN,5
61079,T61079,Sofia,2022-02-14 22:30:58,24,CNN,7
61080,T61080,Jacob,2022-11-25 13:52:37,28,classfication,7
61081,T61081,Alexander,2022-04-20 16:38:37,34,regression,5
61082,T61082,Charlie,2022-08-04 18:14:31,21,reinforcement_learning,7
61083,T61083,Honey,2022-05-29 01:09:18,49,clustering,5
61084,T61084,Caroline,2022-01-17 06:44:33,13,decision_tree,7
61085,T61085,Jasmine,2022-09-27 10:07:25,46,recognition,8
61086,T61086,Sarah,2022-03-19 20:46:36,93,regression,6
61087,T61087,Jordan,2022-04-18 22:55:51,73,classfication,6
61088,T61088,Emily,2022-11-09 20:27:26,28,CNN,5
61089,T61089,Rosie,2022-11-10 22:58:59,19,NLP,10
61090,T61090,Mary,2022-10-02 09:30:37,57,recognition,9
61091,T61091,Edwin,2022-01-31 22:58:15,39,reinforcement_learning,7
61092,T61092,Kelsey,2022-12-06 14:51:07,10,computation,5
61093,T61093,Anna,2022-03-10 16:14:50,96,clustering,8
61094,T61094,Nicole,2022-03-10 03:54:40,32,regression,9
61095,T61095,Kellan,2022-09-19 13:30:32,61,NLP,6
61096,T61096,Alina,2022-03-08 15:25:36,38,classfication,5
61097,T61097,Sophia,2022-12-22 04:44:47,41,CNN,6
61098,T61098,Adele,2022-02-04 04:39:29,69,decision_tree,8
61099,T61099,Carl,2022-04-07 03:22:50,19,SVM,6
61100,T61100,Arthur,2022-05-28 03:48:14,29,regression,9
61101,T61101,Byron,2022-09-16 17:48:12,96,regression,10
61102,T61102,Marcus,2022-11-07 10:33:26,75,regression,7
61103,T61103,Agata,2022-02-04 04:21:42,2,CNN,5
61104,T61104,Tyler,2022-04-18 06:13:08,20,computation,10
61105,T61105,Michelle,2022-03-26 04:45:52,90,reinforcement_learning,10
61106,T61106,Chester,2022-10-07 23:35:46,51,reinforcement_learning,5
61107,T61107,Vivian,2022-10-18 09:15:04,57,decision_tree,6
61108,T61108,Alfred,2022-07-23 12:00:54,34,classfication,9
61109,T61109,Jordan,2022-02-01 23:58:38,32,regression,8
61110,T61110,Alan,2022-02-11 18:57:21,74,clustering,9
61111,T61111,James,2022-12-14 02:46:14,22,recognition,7
61112,T61112,Vivian,2022-07-20 10:10:25,35,classfication,6
61113,T61113,Isabella,2022-02-13 16:19:26,7,recognition,5
61114,T61114,Walter,2022-12-12 10:07:49,39,clustering,6
61115,T61115,Blake,2022-07-09 02:17:13,85,regression,10
61116,T61116,Jenna,2022-07-13 01:53:24,63,reinforcement_learning,5
61117,T61117,Valeria,2022-04-25 20:41:57,37,classfication,9
61118,T61118,Maddie,2022-07-01 09:05:55,82,classfication,7
61119,T61119,Kate,2022-01-22 14:26:27,29,classfication,8
61120,T61120,Valeria,2022-02-19 00:48:29,7,classfication,6
61121,T61121,Florrie,2022-02-23 06:34:50,11,clustering,10
61122,T61122,Aston,2022-11-12 17:06:46,26,CNN,9
61123,T61123,Florrie,2022-12-25 03:00:23,13,SVM,9
61124,T61124,Hailey,2022-02-24 18:01:34,84,clustering,5
61125,T61125,Lucas,2022-06-16 01:09:37,84,SVM,7
61126,T61126,Stuart,2022-11-03 12:55:39,48,reinforcement_learning,10
61127,T61127,Jasmine,2022-03-31 03:41:53,93,NLP,6
61128,T61128,Rafael,2022-05-02 15:50:33,16,regression,10
61129,T61129,Sienna,2022-06-30 20:09:06,65,clustering,8
61130,T61130,Valeria,2022-03-17 13:13:34,30,clustering,6
61131,T61131,Julian,2022-01-15 18:25:57,66,CNN,10
61132,T61132,Jenna,2022-05-27 02:24:47,23,reinforcement_learning,10
61133,T61133,Sarah,2022-10-23 21:25:03,19,CNN,9
61134,T61134,Deanna,2022-08-16 18:40:14,23,clustering,8
61135,T61135,Stella,2022-09-21 15:45:15,45,decision_tree,6
61136,T61136,Kate,2022-09-29 13:38:21,71,recognition,9
61137,T61137,Garry,2022-03-27 22:00:30,78,clustering,5
61138,T61138,Alexander,2022-01-22 00:25:12,26,computation,9
61139,T61139,Alissa,2022-09-05 16:24:46,6,SVM,9
61140,T61140,Alina,2022-03-11 08:18:13,66,computation,10
61141,T61141,Kellan,2022-01-16 03:17:38,71,regression,9
61142,T61142,Ryan,2022-04-25 19:34:12,57,NLP,6
61143,T61143,Arianna,2022-10-02 05:35:24,70,SVM,9
61144,T61144,Briony,2022-10-12 12:36:43,43,classfication,9
61145,T61145,Caroline,2022-04-09 17:35:10,69,computation,8
61146,T61146,Dexter,2022-08-19 11:27:53,53,regression,6
61147,T61147,Deanna,2022-12-28 13:52:36,98,reinforcement_learning,6
61148,T61148,James,2022-08-17 07:33:19,49,NLP,6
61149,T61149,Sophia,2022-04-13 06:12:52,17,decision_tree,6
61150,T61150,Tyler,2022-11-09 02:15:51,54,computation,8
61151,T61151,Kelvin,2022-01-29 13:02:50,56,classfication,7
61152,T61152,Julian,2022-03-24 00:05:57,26,recognition,6
61153,T61153,Tyler,2022-10-24 11:14:38,3,decision_tree,5
61154,T61154,Alissa,2022-07-12 20:28:19,61,clustering,5
61155,T61155,Edwin,2022-10-26 21:56:22,71,regression,10
61156,T61156,Aston,2022-05-20 23:13:16,76,regression,9
61157,T61157,Amanda,2022-08-19 23:26:50,88,regression,6
61158,T61158,Natalie,2022-05-14 18:48:08,79,reinforcement_learning,10
61159,T61159,Mary,2022-06-11 03:23:03,11,clustering,9
61160,T61160,Vivian,2022-11-29 22:01:02,60,CNN,6
61161,T61161,Jared,2022-05-18 00:15:18,43,reinforcement_learning,6
61162,T61162,Jared,2022-03-16 00:03:45,62,regression,10
61163,T61163,Sophia,2022-08-19 23:53:04,19,clustering,10
61164,T61164,Arthur,2022-04-19 15:36:48,78,classfication,9
61165,T61165,Alissa,2022-01-11 14:27:47,77,decision_tree,6
61166,T61166,David,2022-12-06 14:09:52,60,computation,5
61167,T61167,Lucas,2022-11-05 01:46:42,40,recognition,10
61168,T61168,Alan,2022-02-20 18:40:48,10,SVM,7
61169,T61169,Audrey,2022-03-15 21:37:33,10,regression,6
61170,T61170,Paul,2022-10-20 12:14:22,51,classfication,9
61171,T61171,Sabrina,2022-07-20 10:28:08,23,classfication,6
61172,T61172,Honey,2022-03-05 22:06:50,77,decision_tree,5
61173,T61173,Lydia,2022-02-13 08:40:40,85,CNN,6
61174,T61174,Valeria,2022-01-03 21:35:53,27,classfication,8
61175,T61175,John,2022-06-30 02:58:53,62,clustering,9
61176,T61176,Deanna,2022-09-21 16:05:58,67,decision_tree,8
61177,T61177,Michelle,2022-09-10 05:41:45,18,clustering,7
61178,T61178,Michelle,2022-04-06 03:13:15,42,decision_tree,7
61179,T61179,Sam,2022-03-19 03:52:24,28,decision_tree,7
61180,T61180,Eleanor,2022-08-15 08:13:05,83,reinforcement_learning,8
61181,T61181,Jacob,2022-12-03 18:03:29,96,regression,7
61182,T61182,Rafael,2022-11-17 12:56:35,86,classfication,10
61183,T61183,Natalie,2022-02-16 03:24:57,57,clustering,7
